### Q4830453, business : _wdadd_ 
Q4830453,business
Q11032,newspaper
Q142043,free newspaper
Q187062,nameplate
Q190705,zentralorgan
Q329669,subscription newspaper
Q442927,party newspaper
Q569348,Wall newspaper
Q665319,broadsheet
Q7572780,Spadea
Q738377,student newspaper
Q832165,house journal
Q895089,tabloid journalism
Q995205,Gefangenenzeitung
Q1110794,daily newspaper
Q1741521,daily newspaper in the GDR
Q1278984,special edition
Q1336693,Frontzeitung
Q1416653,newspaper of record
Q1449648,tabloid
Q5100946,Chinese tabloid
Q1868552,local newspaper
Q2006125,street newspaper
Q2016362,morning paper
Q2138556,regional newspaper
Q1868552,local newspaper
Q3129162,regional weekly
Q3414785,Regional daily press
Q11335135,block newspaper
Q2305295,weekly newspaper
Q2302208,sunday newspaper
Q3402495,Sunday edition
Q3402495,Sunday edition
Q2328176,district newspaper
Q2390658,village newspaper
Q2466157,clipping paper
Q2497638,youth media
Q2586014,business periodica
Q2966795,zondagskrant
Q3186812,legal gazette
Q3186859,trench newspaper
Q3186988,Clandestine press of the French Resistance
Q3535851,Toutes boîtes
Q3899141,penny press
Q4736543,alternative newspaper
Q5104179,Chojoongdong
Q5155035,community paper
Q5155101,commuter newspaper
Q5276122,digital newspaper
Q17232649,news website
Q1153191,online newspaper
Q61856389,LGBTI online newspaper
Q72398691,video game news website
Q84863652,television news website
Q5369583,mook
Q5469882,form
Q6158891,Japanese newspaper
Q6841189,Middle-market newspaper
Q7019804,American newspaper
Q4689686,African American newspaper
Q25040622,German language newspapers in the United States
Q57207479,German language newspapers of Oregon
Q7426758,Saturday sports paper
Q7531230,sister paper
Q10493961,family newspaper
Q11072992,gazette
Q11313190,sports newspaper
Q11389521,national newspaper
Q12046361,Pop-noviny
Q14472063,papur bro
Q16853516,newspapers in Romansh
Q17016787,Newspapers in Australia
Q19138837,Vedomosti of the Supreme Soviet of the Soviet Union
Q20850562,pupil's newspaper
Q321745,Abiturzeitung
Q22981456,resistance newspaper
Q2291158,Dutch resistance newspaper
Q31075044,presse Information politique et générale
Q49094509,kvällstidning
Q56824093,journal interne
Q62470341,music newspaper
Q72717073,Múlt-kor
Q87062808,Svensk-amerikanska tidningar
Q98785129,monthly newspaper
Q104148637,afternoon newspaper
Q104459845,Миллет (газета)
Q11707,restaurant
Q30022,coffeehouse
Q37158,Starbucks
Q137746,cha chaan teng
Q202092,Kafenio
Q261335,Viennese coffee house
Q272399,internet café
Q1409342,Warnet
Q478679,café-chantant
Q5739165,café cantante
Q769713,café-théâtre
Q1028869,sidewalk cafe
Q266734,Schanigarten
Q1045860,Kissaten
Q1349529,Manga cafe
Q1206714,cantina
Q1681253,bar-Tabac
Q2785359,cat café
Q2933004,book café
Q3357577,kaffebar
Q3824213,Café con piernas
Q4236456,Kofe Khauz
Q4236467,coffee-house
Q5739165,café cantante
Q6810083,Meikyoku kissa
Q7137468,Parisian café
Q10663835,Schweizeri
Q10673135,soldathem
Q11289828,Excelsior Caffé
Q16540032,Cafe Martínez
Q16964876,Muffin Break
Q18214247,Café-caveau
Q20755219,modulární kavárna
Q38667269,Memory Café
Q56827130,koffietent
Q60462333,Animal cafe
Q60632476,Tostao'
Q62273834,Gregory's
Q93398226,Scout & Co.
Q93666214,kahvehane
Q101610406,Lineage Coffee Roasting
Q154383,take-out
Q11996675,hot dog stand
Q256020,inn
Q367914,bed and breakfast
Q20820372,Bed and Breakfast
Q688852,Grotto
Q786014,rest area
Q785979,roadside rest area
Q786829,truck stop
Q1071872,Illinois Tollway oasis
Q1187691,roadside station in Japan
Q1209783,shukuba
Q741218,69 Stations of the Nakasendō
Q2827758,Ai no shuku
Q75093704,station of the Tōkaidō
Q7339681,roadside park
Q11304027,cycling terminal
Q11325969,ハイウェイオアシス
Q15411381,motorway service area
Q60985097,サービスエリア
Q966002,coaching inn
Q995619,Bräustüberl
Q1001427,Budike
Q1331371,Schänke
Q1614417,Ratskeller
Q1782643,Konstante (student fraternity)
Q2556304,Wine taverns
Q2766008,kafana
Q5526694,Gasthaus
Q10717186,vägkrog
Q13136214,ijsherberg
Q16742329,Ausspann
Q30919351,Meson
Q42899902,parador
Q1476845,Paradores de Turismo de España
Q56756850,Bierbude
Q58297838,church inn
Q102045536,sjökrog
Q104792526,Bruiden
Q475113,cosplay restaurant
Q8657160,maid café
Q86750093,Butler café
Q676586,theme restaurant
Q2785359,cat café
Q797234,BYO
Q863425,hawker centre
Q868580,Chinese restaurant
Q137746,cha chaan teng
Q838385,Dai pai dong
Q3234959,Cantonese restaurant
Q925352,revolving restaurant
Q951791,roadhouse
Q32148119,stage station
Q966002,coaching inn
Q996547,bridge restaurant
Q1072166,tea house
Q18201558,gufujo
Q63226433,eating house
Q1206714,cantina
Q1226318,diner
Q1259350,drive-in restaurant
Q1311064,ice cream parlor
Q7858562,Twistee Treat
Q1318768,snack bar
Q1457294,tower restaurant
Q1501212,pizzeria
Q7297101,Ray's Pizza
Q7677913,take and bake pizzeria
Q1581509,brasserie
Q1690553,Trattoria
Q1751429,fast food restaurant
Q1814211,friterie
Q6382371,kebab shop
Q63878756,fast-food hamburger restaurant
Q1872263,lounge
Q2883726,Hookah lounge
Q1970543,Osteria
Q2042164,Ouzeri
Q2142654,soup kitchen
Q2396004,Restoroute
Q2721569,dhaba
Q2898326,fast casual restaurant
Q2914283,tearoom
Q3109696,steakhouse
Q1089950,Churrascaria
Q3118668,Guachinche
Q3141990,crêperie
Q3175327,Kopi tiam
Q3231410,delicatessen
Q4781062,appetizing store
Q48635101,Jewish delicatessen
Q3270410,Mamak stall
Q3427913,restaurant d'application
Q3427917,underground restaurant
Q3820721,rodízio
Q4959807,breastaurant
Q5047564,carvery
Q5195228,curry house
Q5225540,Darshini
Q5459929,floating restaurant
Q5503618,fried chicken restaurant
Q5526883,gastropub
Q5690945,Health food restaurant
Q5902049,horchatería
Q6141525,Tenedor libre
Q6433096,kosher restaurant
Q7116364,oyster bar
Q7130198,pancake house
Q7228945,Pop-up restaurant
Q7553208,soda shop
Q8463304,cafeteria
Q564148,University cafeteria
Q54957790,canteen
Q568225,refectory
Q3247621,Cenacoli of Firenze
Q90401491,staff canteen
Q11398011,Kappo
Q12040632,non-smoking restaurant
Q15733260,lunch counter
Q16068932,Restaurant tram
Q17102985,seafood restaurant
Q16980934,fish and chip shop
Q17119403,sandwich bar
Q17486711,Garküche
Q18396676,frozen yogurt shop
Q17087030,I Can't Believe It's Yogurt!
Q18534555,self-service restaurant
Q19316447,fine dining restaurant
Q2178435,ryōtei
Q3427914,gourmet restaurant
Q20022597,Esnaf lokantası
Q21010259,taco stand
Q22812694,buffet
Q23812032,ramen shop
Q24439113,barbecue restaurant
Q24439114,Chicken restaurant
Q24439116,Greek restaurant
Q59354278,Zaytinya
Q24707637,Naked restaurant
Q25325280,refreshment room
Q27683423,čajchána
Q27979885,sandwich shop
Q30157210,Poffertjeskramen
Q30919351,Meson
Q31179327,yojeong
Q37983941,restaurant semi-gastronomique
Q41758917,Vietnamese restaurant
Q41796336,Korean restaurant
Q42115890,Fondas
Q42307250,Hospederías in Spain
Q97065801,Hospedería de Estudiantes del Colegio Mayor de San Ildefonso
Q42918814,Lebanese restaurant
Q45320472,smoothie bar
Q47215282,American grill
Q48767324,supper club
Q53845448,Mexican restaurant
Q53847673,Italian restaurant
Q54888260,Indian restaurant
Q54957751,station restaurant
Q801712,station restaurant
Q54957790,canteen
Q55594733,výletní restaurace
Q56054884,Thai restaurant
Q58036869,doughnut shop
Q61906224,Japanese restaurant
Q61906252,Korean restaurant
Q61906344,Middle Eastern restaurant
Q61960059,vegetarian restaurant
Q61960067,vegan eatery
Q63436615,smørrebrødsrestaurant
Q66643758,German restaurant
Q67087730,Docking Bay 7 Food and Cargo
Q68601730,El Taquito
Q72981072,Lazy Moon
Q76776521,Ronto Roasters
Q78377004,gluten-free restaurants
Q84256676,vegan restaurant
Q88369863,Chifa
Q88682816,Tibby's New Orleans Kitchen
Q89100042,Cevicherías
Q89279783,4 Rivers Smokehouse
Q96111504,Lem's Bar-B-Q
Q100235226,Pupusería
Q104626465,Sus Hi Eatstation
Q104664432,King Bao
Q27686,hotel
Q216212,motel
Q1320569,Wigwam Motel
Q259618,boutique hotel
Q333150,flophouse
Q455403,grand hotel
Q562930,ryokan
Q1049388,Hatago
Q994817,Honjin
Q11562938,onsen ryokan
Q617839,apartment hotel
Q654772,hostel
Q186347,caravanserai
Q1236840,Okelle
Q1517445,xenodocheion
Q1589077,youth hostel
Q1630480,Hospitium
Q17374458,hospitium
Q2094954,Pilgrims' hostel
Q3577646,ecolodge
Q11877099,ubytovna
Q42307250,Hospederías in Spain
Q42899902,parador
Q101242692,Gay Hostel
Q748976,condo hotel
Q837834,capsule hotel
Q951791,roadhouse
Q971929,sex hotel
Q1033548,Love hotel
Q1051574,caupona
Q1317609,ice hotel
Q1631116,hotel bus
Q1631162,botel
